회원코드,프로그램,상태,프로그램가격,최종결제금액,결제시각,결제유형,채널,보조식품가격,보조식품(추가구매)
PYM37W09,체중감량 프로그램 (타입 A),completed,118000,135000,2017-06-12 오후 8:35:50.584000,Recurring,facebook,17000,식이요법보조제A
IUOMMDRE,체중감량 프로그램 (타입B),completed,112500,129500,2017-05-15 오전 1:12:20.152000,Recurring,facebook,17000,식이요법보조제A
ZEX8H2KD,체중감량 프로그램 (타입B),cancelled,112500,112500,2017-04-17 오후 11:07:24.920000,Recurring,facebook,0,구매안함
GA46I20Y,체중감량 프로그램 (타입B),cancelled,112500,129500,2017-04-11 오후 2:36:31.600000,Recurring,facebook,0,구매안함
59DLPR50,체중감량 프로그램 (타입 A),completed,112500,112500,2017-05-19 오후 1:24:32.208000,Recurring,others,0,구매안함
KTLJ9N2L,체중감량 프로그램 (타입B),completed,112500,129500,2017-05-06 오전 10:35:52.688000,Recurring,facebook,17000,식이요법보조제A
N3AXM2D6,체중감량 프로그램 (타입 A),completed,68900,85900,2017-08-10 오후 4:34:08.656000,Recurring,facebook,17000,식이요법보조제A
A7A90R70,체중감량 프로그램 (타입 A),cancelled,68900,68900,2017-07-25 오전 3:55:14.024000,Recurring,facebook,0,구매안함
X67UAKTH,체중감량 프로그램 (타입B),completed,112500,112500,2017-05-17 오후 9:14:16.592000,Recurring,naver,0,구매안함
KBKWJEKP,체중감량 프로그램 (타입 A),cancelled,112500,133500,2017-08-10 오후 6:42:43.752000,Recurring,facebook,0,구매안함
ETT3AP6I,체중감량 프로그램 (타입 A),cancelled,112500,129500,2017-08-02 오후 11:11:49.912000,Recurring,facebook,0,구매안함
9U43NDZ3,체중감량 프로그램 (타입B),completed,44780,44780,2017-04-12 오전 8:55:24.712000,Recurring,facebook,0,구매안함
790OI6EG,체중감량 프로그램 (타입 A),completed,112500,129500,2017-07-31 오후 10:55:31.664001,Recurring,facebook,17000,식이요법보조제A
O5DLC1Y7,체중감량 프로그램 (타입 A),cancelled,112500,133500,2017-08-09 오후 1:38:15.104000,Recurring,facebook,0,구매안함
0T9EN0FP,체중감량 프로그램 (타입B),cancelled,44780,44780,2017-05-23 오후 9:06:37.160000,Recurring,others,0,구매안함
85ETRST2,체중감량 프로그램 (타입B),completed,44780,44780,2017-04-07 오전 11:47:20.064000,Recurring,facebook,0,구매안함
59CDOHOC,체중감량 프로그램 (타입 A),completed,112500,129500,2017-08-31 오전 7:58:11.664000,Recurring,facebook,17000,식이요법보조제A
8RU104LD,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-08-30 오후 6:11:48.200000,Recurring,facebook,0,구매안함
X6MLAUPA,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-08-09 오후 2:13:24.184000,Recurring,facebook,0,구매안함
9TDXF0N3,체중감량 프로그램 (타입B),completed,112500,129500,2017-04-27 오후 10:12:51.960000,Recurring,facebook,17000,식이요법보조제A
PNJ9CPPB,체중감량 프로그램 (타입 A),completed,118000,118000,2017-06-08 오후 2:14:08.032000,Recurring,others,0,구매안함
AAYHPQCR,체중감량 프로그램 (타입B),completed,112500,112500,2017-05-21 오후 12:07:08.744000,Recurring,email,0,구매안함
7XTYV5E1,체중감량 프로그램 (타입B),completed,112500,112500,2017-04-17 오후 10:50:27.256000,Recurring,facebook,0,구매안함
3NT9AXHN,체중감량 프로그램 (타입 A),completed,112500,112500,2017-07-04 오후 1:42:20.808000,Recurring,others,0,구매안함
L6EMT5CJ,체중감량 프로그램 (타입B),completed,112500,129500,2017-05-09 오후 9:37:02.976000,Recurring,facebook,17000,식이요법보조제A
EHPAFLLV,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-06-30 오전 12:01:09.712000,Recurring,others,0,구매안함
IRIILN84,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-06-11 오후 8:37:14.216000,Recurring,naver,0,구매안함
NQB1HKE6,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-06-13 오후 8:18:03.840000,Recurring,facebook,0,구매안함
4ZQDJF2I,체중감량 프로그램 (타입 A),cancelled,112500,129500,2017-08-26 오후 2:07:41.592000,Recurring,facebook,0,구매안함
R2VMXWLM,체중감량 프로그램 (타입B),completed,44780,44780,2017-04-20 오전 1:18:28.976000,Recurring,naver,0,구매안함
IKUGT8Q6,체중감량 프로그램 (타입B),cancelled,112500,129500,2017-05-11 오후 3:39:55.192000,Recurring,facebook,0,구매안함
BPX7MDTD,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-06-26 오후 4:57:02.384000,Recurring,others,0,구매안함
YW3BYP5X,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-06-05 오후 10:55:31.848000,Recurring,others,0,구매안함
C7ZTDAGT,체중감량 프로그램 (타입B),cancelled,112500,112500,2017-05-09 오전 4:53:10.696000,Recurring,others,0,구매안함
HBCA05PT,체중감량 프로그램 (타입 A),completed,112500,112500,2017-08-17 오전 10:56:27.000000,Recurring,naver,0,구매안함
MNRQXDP1,체중감량 프로그램 (타입 A),completed,112500,129500,2017-08-13 오전 8:00:27.184000,Recurring,facebook,17000,식이요법보조제A
R6RJPU25,체중감량 프로그램 (타입 A),refunded,132000,132000,2017-08-29 오후 7:02:27.152000,Recurring,email,0,구매안함
0J5WORGD,체중감량 프로그램 (타입 A),cancelled,68900,89900,2017-08-21 오후 4:48:33.192000,Recurring,facebook,0,구매안함
WDZ3XNIW,체중감량 프로그램 (타입 A),completed,112500,129500,2017-08-09 오후 3:08:45.768000,Recurring,facebook,17000,식이요법보조제A
8VKNXIRY,체중감량 프로그램 (타입B),cancelled,44780,44780,2017-04-03 오전 5:48:23.856000,Recurring,facebook,0,구매안함
S003HTQ6,체중감량 프로그램 (타입 A),completed,112500,112500,2017-08-31 오전 8:25:29.664000,Recurring,facebook,0,구매안함
IAA7HTLB,체중감량 프로그램 (타입 A),completed,112500,129500,2017-07-25 오후 11:01:24.192000,Recurring,facebook,17000,식이요법보조제A
IYAZNNLQ,체중감량 프로그램 (타입 A),completed,112500,112500,2017-06-10 오후 10:50:54.424000,Recurring,naver,0,구매안함
SEA4EFB0,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-08-16 오후 8:22:13.832000,Recurring,facebook,0,구매안함
YHBQI04Y,체중감량 프로그램 (타입 A),completed,112500,112500,2017-08-03 오전 10:32:40.720000,Recurring,facebook,0,구매안함
IL4F874M,체중감량 프로그램 (타입B),cancelled,112500,129500,2017-04-20 오전 11:22:52.784000,Recurring,facebook,0,구매안함
UKV20WUF,체중감량 프로그램 (타입 A),refunded,112500,112500,2017-06-04 오후 12:23:36.632000,Recurring,others,0,구매안함
45HFECEG,체중감량 프로그램 (타입B),completed,112500,112500,2017-05-06 오후 8:00:17.096000,Recurring,facebook,0,구매안함
ZBO05VN9,체중감량 프로그램 (타입B),completed,112500,129500,2017-05-11 오전 9:18:33.072000,Recurring,facebook,17000,식이요법보조제A
IC87G6PS,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-08-14 오후 9:51:01.664000,Recurring,others,0,구매안함
32FTVN5O,체중감량 프로그램 (타입B),completed,112500,112500,2017-05-01 오전 6:17:22.216000,Recurring,naver,0,구매안함
C1FJG4DX,체중감량 프로그램 (타입 A),completed,112500,112500,2017-08-04 오후 1:50:23.176000,Recurring,facebook,0,구매안함
ZRWW3J4M,체중감량 프로그램 (타입B),cancelled,44780,44780,2017-05-14 오후 7:57:32.848000,Recurring,naver,0,구매안함
I6JTN98O,체중감량 프로그램 (타입 A),completed,118000,135000,2017-06-11 오후 9:32:02.888000,Recurring,facebook,17000,식이요법보조제A
WT7BUA3W,체중감량 프로그램 (타입 A),refunded,112500,112500,2017-06-15 오후 12:41:50.664000,Recurring,others,0,구매안함
VSXE2X4U,체중감량 프로그램 (타입 A),completed,112500,112500,2017-07-31 오후 2:53:57.864000,Recurring,facebook,0,구매안함
57KQ01HN,체중감량 프로그램 (타입 A),completed,112500,112500,2017-08-30 오전 4:28:59.072000,Recurring,others,0,구매안함
VJGAB80R,체중감량 프로그램 (타입 A),completed,112500,112500,2017-08-20 오전 12:10:55.080000,Recurring,facebook,0,구매안함
YTFY8UJQ,체중감량 프로그램 (타입 A),cancelled,112500,133500,2017-07-29 오후 8:52:21.200000,Recurring,facebook,0,구매안함
2OG17SHL,체중감량 프로그램 (타입 A),cancelled,112500,129500,2017-06-06 오전 11:17:23.040000,Recurring,facebook,0,구매안함
X8692TKW,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-06-06 오후 7:29:42.656000,Recurring,facebook,0,구매안함
HQI2YVIJ,체중감량 프로그램 (타입 A),completed,112500,133500,2017-08-28 오전 3:43:10.152000,Recurring,facebook,21000,단백질보충제A
4T2APQLQ,체중감량 프로그램 (타입 A),completed,112500,112500,2017-07-30 오전 12:26:23.248000,Recurring,direct,0,구매안함
ESSPP6DY,체중감량 프로그램 (타입B),completed,112500,112500,2017-03-17 오전 7:44:57.024000,Recurring,facebook,0,구매안함
7HZG3L1F,체중감량 프로그램 (타입B),cancelled,112500,129500,2017-05-01 오전 3:16:20.040000,Recurring,facebook,0,구매안함
9QIGJ56B,체중감량 프로그램 (타입 A),completed,112500,112500,2017-07-31 오후 9:10:39.088000,Recurring,facebook,0,구매안함
3YAQVY8P,체중감량 프로그램 (타입B),cancelled,44780,65780,2017-05-25 오후 8:22:24.232000,Recurring,facebook,0,구매안함
GRJKZ69N,체중감량 프로그램 (타입B),cancelled,112500,112500,2017-04-18 오후 6:23:42.048000,Recurring,facebook,0,구매안함
PMRL5XPG,체중감량 프로그램 (타입 A),cancelled,68900,68900,2017-08-10 오전 12:36:45.352000,Recurring,facebook,0,구매안함
ED3MJPPA,체중감량 프로그램 (타입 A),cancelled,112500,133500,2017-08-10 오후 12:54:43.776000,Recurring,facebook,0,구매안함
EDIDMLO2,체중감량 프로그램 (타입 A),cancelled,112500,133500,2017-06-16 오전 2:40:33.072000,Recurring,facebook,0,구매안함
ZEAPASSM,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-08-29 오전 10:15:01.360000,Recurring,naver,0,구매안함
6NZCNHPW,체중감량 프로그램 (타입 A),completed,112500,112500,2017-08-16 오전 12:18:20.144000,Recurring,others,0,구매안함
8QX37QQ7,체중감량 프로그램 (타입 A),completed,112500,112500,2017-07-07 오후 8:19:01.024000,Recurring,facebook,0,구매안함
A8P1XY1N,체중감량 프로그램 (타입 A),cancelled,118000,118000,2017-06-09 오전 8:51:34.184000,Recurring,others,0,구매안함
UIO7DVMD,체중감량 프로그램 (타입 A),completed,112500,129500,2017-08-27 오전 1:42:34.672000,Recurring,facebook,17000,식이요법보조제A
HHHVWFFF,체중감량 프로그램 (타입B),cancelled,112500,112500,2017-04-25 오전 8:34:54.824000,Recurring,others,0,구매안함
K5VE7VGA,체중감량 프로그램 (타입 A),completed,112500,129500,2017-08-29 오후 8:59:26.376000,Recurring,facebook,17000,식이요법보조제A
54J9UFLD,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-06-14 오후 5:27:49.984000,Recurring,facebook,0,구매안함
HJAYMMY2,체중감량 프로그램 (타입B),cancelled,44780,44780,2017-05-23 오후 5:25:29.784000,Recurring,others,0,구매안함
ROUMPERL,체중감량 프로그램 (타입B),cancelled,112500,112500,2017-04-13 오전 1:24:07.792000,Recurring,facebook,0,구매안함
7GGILPDI,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-08-12 오후 7:53:07.864000,Recurring,facebook,0,구매안함
00GJZQ7K,체중감량 프로그램 (타입B),completed,112500,112500,2017-05-09 오후 5:54:57.048000,Recurring,naver,0,구매안함
QO9E2W3K,체중감량 프로그램 (타입 A),cancelled,112500,133500,2017-07-27 오전 7:41:24.992000,Recurring,others,0,구매안함
2QH14F3K,체중감량 프로그램 (타입 A),completed,112500,112500,2017-07-28 오후 2:27:59.728000,Recurring,facebook,40000,단백질보충제B
EJVYIBLG,체중감량 프로그램 (타입 A),completed,112500,129500,2017-05-12 오전 11:13:41.656000,Recurring,facebook,17000,식이요법보조제A
WJUMEIGK,체중감량 프로그램 (타입 A),completed,118000,135000,2017-06-11 오후 8:35:31.072000,Recurring,facebook,17000,식이요법보조제A
QKRRGIA4,체중감량 프로그램 (타입B),completed,112500,112500,2017-05-16 오후 8:23:36.368000,Recurring,others,0,구매안함
677YS8VE,체중감량 프로그램 (타입 A),refunded,112500,112500,2017-06-14 오전 9:42:47.640000,Recurring,others,0,구매안함
5OPESDHO,체중감량 프로그램 (타입B),cancelled,112500,129500,2017-03-20 오전 12:54:16.432000,Recurring,facebook,0,구매안함
5VQ2TLF3,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-08-02 오후 10:55:45.664001,Recurring,facebook,0,구매안함
7P5DCZW5,체중감량 프로그램 (타입B),completed,112500,112500,2017-04-24 오후 2:09:16.624000,Recurring,others,0,구매안함
ZC0NT0TJ,체중감량 프로그램 (타입B),completed,112500,112500,2017-03-08 오후 11:14:46.632000,Recurring,facebook,0,구매안함
LL0T1BXV,체중감량 프로그램 (타입 A),refunded,112500,129500,2017-08-08 오후 12:17:18.672000,Recurring,facebook,17000,식이요법보조제A
IPQDSCKU,체중감량 프로그램 (타입 A),refunded,112500,112500,2017-08-31 오전 10:16:25.408000,Recurring,facebook,0,구매안함
TSOR30GP,체중감량 프로그램 (타입B),completed,112500,112500,2017-04-18 오후 7:42:11.352000,Recurring,others,0,구매안함
XG7IHFAH,체중감량 프로그램 (타입 A),completed,112500,112500,2017-07-29 오후 1:53:24.960000,Recurring,facebook,0,구매안함
5URKM79N,체중감량 프로그램 (타입 A),completed,112500,112500,2017-08-26 오후 4:04:03.208000,Recurring,facebook,0,구매안함
PQ0WN8V7,체중감량 프로그램 (타입 A),completed,112500,112500,2017-07-23 오전 12:23:47.056000,Recurring,facebook,0,구매안함
1MMTMMG8,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-06-24 오후 11:38:21.760000,Recurring,naver,0,구매안함
UHZN0GMZ,체중감량 프로그램 (타입B),cancelled,44780,65780,2017-05-24 오전 9:01:48.160000,Recurring,others,0,구매안함
SSYPVCPG,체중감량 프로그램 (타입 A),completed,112500,129500,2017-08-09 오후 7:21:25.416000,Recurring,facebook,17000,식이요법보조제A
6P6BQKUP,체중감량 프로그램 (타입 A),completed,112500,112500,2017-08-17 오후 4:41:36.376000,Recurring,email,0,구매안함
6EJOXVFW,체중감량 프로그램 (타입B),completed,112500,112500,2017-05-24 오전 12:27:48.928000,Recurring,others,0,구매안함
KJS39ODF,체중감량 프로그램 (타입 A),cancelled,112500,133500,2017-08-17 오전 10:21:33.256000,Recurring,facebook,0,구매안함
KOMZCGM4,체중감량 프로그램 (타입 A),completed,112500,112500,2017-06-13 오후 3:56:00.656000,Recurring,facebook,0,구매안함
3894OVT8,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-07-24 오후 11:04:43.008000,Recurring,facebook,0,구매안함
SG3FN905,체중감량 프로그램 (타입B),completed,112500,112500,2017-05-11 오후 12:40:05.768000,Recurring,facebook,0,구매안함
IF2WS8E2,체중감량 프로그램 (타입 A),completed,112500,129500,2017-08-18 오후 7:37:17.696000,Recurring,facebook,17000,식이요법보조제A
8JGKFSFY,체중감량 프로그램 (타입B),cancelled,112500,112500,2017-03-20 오후 6:44:07.880000,Recurring,facebook,0,구매안함
7SQUMY2F,체중감량 프로그램 (타입 A),completed,112500,129500,2017-08-29 오후 9:04:16.376000,Recurring,facebook,17000,식이요법보조제A
IG6FCEAG,체중감량 프로그램 (타입 A),completed,112500,112500,2017-08-31 오전 8:30:01.664000,Recurring,facebook,0,구매안함
G944T1SR,체중감량 프로그램 (타입B),completed,112500,112500,2017-03-23 오전 1:01:02.632000,Recurring,facebook,0,구매안함
WY3YPAB7,체중감량 프로그램 (타입B),cancelled,44780,61780,2017-05-04 오후 1:00:08.624001,Recurring,facebook,0,구매안함
GBP8SLKB,체중감량 프로그램 (타입B),cancelled,112500,112500,2017-04-19 오전 12:12:23.128000,Recurring,facebook,0,구매안함
MJNMFVGC,체중감량 프로그램 (타입B),completed,112500,112500,2017-05-22 오전 8:07:10.624000,Recurring,facebook,0,구매안함
9QHVMQPF,체중감량 프로그램 (타입B),completed,112500,129500,2017-04-17 오후 12:16:01.136000,Recurring,facebook,17000,식이요법보조제A
8J0TNHPK,체중감량 프로그램 (타입B),cancelled,112500,112500,2017-04-30 오후 8:43:54.024000,Recurring,others,0,구매안함
FYES7XCU,체중감량 프로그램 (타입 A),completed,112500,133500,2017-06-14 오전 8:08:38.800000,Recurring,facebook,21000,단백질보충제A
V3GWI0ON,체중감량 프로그램 (타입 A),cancelled,132000,132000,2017-08-26 오전 6:36:48.432000,Recurring,facebook,0,구매안함
JY72FKSO,체중감량 프로그램 (타입 A),completed,112500,112500,2017-07-26 오전 6:57:39.256000,Recurring,naver,0,구매안함
WVAE2B6Z,체중감량 프로그램 (타입B),completed,112500,112500,2017-04-14 오전 12:50:06.040000,Recurring,facebook,0,구매안함
I0OMA9JM,체중감량 프로그램 (타입 A),completed,112500,112500,2017-06-01 오전 12:17:47.232000,Recurring,others,0,구매안함
2KHZXS0Q,체중감량 프로그램 (타입B),completed,44780,44780,2017-05-11 오후 10:33:29.408000,Recurring,others,0,구매안함
DJ02QTOH,체중감량 프로그램 (타입B),cancelled,112500,133500,2017-04-23 오후 8:30:00.352000,Recurring,others,0,구매안함
0X56HDXF,체중감량 프로그램 (타입 A),cancelled,112500,133500,2017-06-21 오전 1:28:48.016000,Recurring,facebook,0,구매안함
